id,orijinal_tez_no,metin,label,source
450,484213,"Alkali silika reaktivitesi (ASR), beton yapılarının dayanıklılığını tehdit eden önemli bir sorun olup, agrega mineralleri ile çimento hamurundaki alkali hidroksitler arasındaki reaksiyon sonucu jel benzeri bir ürün oluşumu ile karakterize edilir. Bu jelin genleşme özelliği, beton içerisinde çatlakların oluşmasına ve yapısal bütünlüğün bozulmasına yol açar. Geleneksel yöntemler, ASR'nin önlenmesinde sınırlı başarı göstermiş olup, çevresel etkileri ve maliyetleri göz önüne alındığında sürdürülebilir ve çevre dostu alternatiflere duyulan ihtiyaç artmaktadır. Bu bağlamda, çalışmamızın temel amacı, doğal kaynaklardan elde edilen malzemelerin, ASR'nin olumsuz etkilerini azaltma potansiyelini araştırmaktır.

Tez kapsamında, çeşitli doğal mineral ve organik katkı maddelerinin ASR üzerindeki indirgeyici etkileri deneysel olarak incelenmiştir. Bu malzemeler arasında zeolit, kil mineralleri, uçucu külün doğal alternatifleri ve bazı bitkisel özütler bulunmaktadır. Seçilen her bir katkı maddesinin kimyasal bileşimi, mineralojik yapısı ve fiziksel özellikleri detaylı olarak karakterize edilmiştir. Ardından, bu katkı maddeleri kontrollü oranlarda çimento karışımlarına dahil edilerek standart test yöntemleri ile ASR potansiyeli değerlendirilmiştir. Özellikle, hızlandırılmış genleşme testleri (ASTM C1260 gibi) ve mikroyapısal analizler (SEM-EDX) kullanılarak katkı maddelerinin jel oluşumunu engellemedeki veya yavaşlatmadaki mekanizmaları ortaya konulmuştur.

İlk bulgularımız, belirli doğal katkı maddelerinin ASR'ye karşı önemli bir koruyucu rol oynayabileceğini göstermektedir. Örneğin, zeolitlerin ve bazı kil minerallerinin içerdiği alümina ve silika miktarı ile gözenekli yapıları, çimento hamurundaki alkali iyonlarını adsorbe ederek veya reaksiyon bölgelerini izole ederek ASR jelinin oluşumunu sınırlayabilmektedir. Benzer şekilde, uygun oranlarda kullanılan bitkisel özütlerin içerdiği polifenolik bileşiklerin de reaksiyon mekanizmalarını etkileyerek çatlak ilerlemesini engellediği gözlemlenmiştir. Bu sonuçlar, ASR'yi kontrol altına almak için sentetik malzemelere alternatif, çevre dostu ve ekonomik çözümlerin geliştirilebileceğine işaret etmektedir. Çalışmamız, beton endüstrisinde sürdürülebilirlik ilkesini benimseyen ve çevresel ayak izini azaltmayı hedefleyen araştırmacılar ve mühendisler için değerli bir kaynak oluşturmayı amaçlamaktadır. Ayrıca, elde edilen bulguların, ASR'nin yol açtığı yapısal sorunların giderilmesinde yeni nesil beton teknolojilerinin geliştirilmesine katkı sağlaması öngörülmektedir.",1,gemini
451,409723,"Bu çalışma, matematiğin temel yapı taşlarından biri olan halka teorisi alanında önemli bir konuya odaklanmaktadır: belirsiz esnek gamma halkaları ve idealistik belirsiz esnek gamma halkaları. Son yıllarda, cebirsel yapılar üzerine yapılan araştırmalarda, klasik cebirsel nesnelerin genelleştirilmesi ve yeni matematiksel kavramların ortaya çıkarılması büyük önem taşımaktadır. Bu bağlamda, belirsiz kümeler teorisi ve gamma halkaları kavramlarının birleşimi, matematiksel analiz ve cebirsel yapılar arasındaki etkileşimi zenginleştiren yeni bir araştırma alanı sunmaktadır.

Belirsiz kümeler, bir elemanın bir kümeye ait olma derecesini belirten üyelik dereceleriyle karakterize edilir. Bu üyelik dereceleri, belirsizlik, muğlaklık veya olasılık gibi gerçek dünyadaki karmaşık durumları modellemek için güçlü bir araçtır. Gamma halkaları ise, cebirsel yapılar üzerine inşa edilmiş, belirli özelliklere sahip halka benzeri yapılardır. Belirsiz esnek gamma halkaları, bu iki kavramı birleştirerek, elemanların üyelik derecelerinin esnek bir şekilde tanımlanabildiği ve halka operasyonlarının bu belirsizlik çerçevesinde gerçekleştirildiği cebirsel nesnelerdir. Bu çalışmanın temel amacı, bu yeni matematiksel yapının tanımlanması, temel özelliklerinin incelenmesi ve bu yapının alt kategorilerini oluşturan idealistik belirsiz esnek gamma halkaları kavramının ele alınmasıdır.

İdealistik belirsiz esnek gamma halkaları, genel belirsiz esnek gamma halkaları içerisinde, klasik ideal kavramının belirsizlik ve esneklik bağlamında yeniden yorumlanmasıyla ortaya çıkan özel yapılardır. İdealler, bir halka yapısının homomorfik görüntüleri ve kesişimleri gibi önemli özelliklerini taşır. Bu çalışmada, belirsiz esnek gamma halkaları üzerinde tanımlanan ideallerin özellikleri, bu ideallerin üreteçleri, birleşmeleri ve kesişimleri incelenecektir. Ayrıca, bu tür halkaların sınıflandırılmasına yönelik temel sonuçlar elde edilmesi hedeflenmektedir. Bu kavramların derinlemesine analizi, cebirsel yapıların daha karmaşık ve belirsiz durumları modelleme kapasitesini artıracaktır.

Bu araştırmanın metodolojisi, öncelikle belirsiz kümeler teorisi, gamma halkaları ve bu kavramların birleşimi üzerine mevcut literatürün kapsamlı bir şekilde taranmasını içermektedir. Ardından, belirsiz esnek gamma halkaları ve idealistik belirsiz esnek gamma halkaları için kesin tanımlar ve aksiyomlar geliştirilecektir. Bu tanımlar doğrultusunda, ilgili cebirsel özellikler ispatlanacak ve temel teoremler ortaya konulacaktır. Elde edilen sonuçların, hem teorik cebir alanındaki bilgi birikimine katkı sağlaması hem de belirsizlik içeren uygulamalı alanlarda potansiyel kullanım alanları yaratması beklenmektedir. Bu çalışma, gelecekteki araştırmalar için bir temel oluşturarak, belirsiz cebirsel yapılar alanında yeni kapılar aralayacaktır.",1,gemini
452,188554,"İşletme performansının etkin bir şekilde değerlendirilmesi, günümüz rekabetçi iş ortamında sürdürülebilir başarı için kritik öneme sahiptir. Geleneksel finansal metrikler, işletmelerin genel sağlığı hakkında sınırlı bir perspektif sunmakta ve stratejik hedeflerle operasyonel eylemler arasındaki bağlantıyı yeterince kuramamaktadır. Bu bağlamda, Balanced Scorecard (BSC), performans ölçümüne bütüncül bir yaklaşım sunarak işletmelerin finansal, müşteri, içsel iş süreçleri ve öğrenme-gelişim perspektiflerini bir araya getiren stratejik bir yönetim aracı olarak öne çıkmaktadır. BSC, işletmelerin yalnızca finansal sonuçlara odaklanmak yerine, stratejilerini gerçekleştirmeleri için gerekli olan diğer kritik başarı faktörlerini de göz önünde bulundurmalarını sağlamaktadır.

Bu çalışma, işletme performansının değerlendirilmesinde Balanced Scorecard (BSC) modelinin etkinliğini incelemeyi ve pratik bir uygulama örneği sunmayı amaçlamaktadır. Araştırmanın temel amacı, BSC'nin işletmelerin stratejik hedeflerine ulaşmalarında nasıl bir rol oynadığını anlamak, farklı perspektifler arasındaki dengeyi kurmanın önemini vurgulamak ve bu modelin gerçek dünya senaryolarında nasıl uygulandığını detaylandırmaktır. Çalışmada, BSC'nin teorik çerçevesi ayrıntılı olarak açıklanacak, temel bileşenleri ve bu bileşenlerin birbirleriyle olan ilişkisi analiz edilecektir. Finansal perspektifin ötesine geçerek, müşteri memnuniyeti, operasyonel verimlilik ve inovasyonun işletme performansı üzerindeki etkileri incelenecektir.

Araştırma metodolojisi kapsamında, belirlenen bir işletmede BSC modelinin nasıl uygulandığına dair vaka analizi yöntemi kullanılacaktır. Bu analiz, BSC'nin işletmenin özel ihtiyaçlarına göre nasıl uyarlanabileceğini, performans göstergelerinin nasıl belirlendiğini, bu göstergelerin nasıl izlendiğini ve stratejik kararların alınmasında BSC çıktılarının nasıl kullanıldığını gösterecektir. Uygulama aşamasında karşılaşılan zorluklar ve bu zorlukların üstesinden gelme stratejileri de ele alınacaktır. Çalışmanın bulguları, işletme yöneticilerine BSC modelini etkili bir şekilde uygulamaları konusunda pratik öneriler sunacaktır. Bu çalışma, BSC'nin sadece bir performans ölçüm aracı olmanın ötesinde, stratejik bir yönlendirme ve iletişim platformu olarak işletmelerin sürdürülebilir başarısına nasıl katkı sağlayabileceğini ortaya koymayı hedeflemektedir. Sonuç olarak, BSC'nin işletme performansının bütüncül bir şekilde değerlendirilmesi ve geliştirilmesindeki rolü ve önemi vurgulanacaktır.",1,gemini
453,329765,"Hafif şişman ve şişman kadınlarda demir yetersizliği anemisi, beslenme örüntüsü ile kronik inflamasyon belirteçleri ve diyet tedavisinin etkinliğinin belirlenmesi

Bu çalışma, hafif şişman (vücut kitle indeksi [VKİ] 25-29.9 kg/m²) ve şişman (VKİ ≥ 30 kg/m²) kadınlarda demir yetersizliği anemisi (DYA) prevalansını, ilişkili beslenme örüntülerini, kronik inflamasyon belirteçleri ile olan bağlantısını ve diyet tedavisinin etkinliğini araştırmayı amaçlamaktadır. Obezite, dünya genelinde yaygın bir halk sağlığı sorunu olup, bu durumun DYA riskini artırabileceği ve kronik inflamatuar süreçleri tetikleyebileceği bilinmektedir. DYA ise, yeterli demir alımının olmaması veya demir emiliminde sorunlar nedeniyle kırmızı kan hücrelerinin oksijen taşıma kapasitesinin azalmasıyla karakterize bir durumdur. Kronik inflamasyon, obezite ile yakın ilişkilidir ve vücudun çeşitli fizyolojik mekanizmalarını olumsuz etkileyerek hastalık gelişimine zemin hazırlayabilir. Bu bağlamda, obez kadınlarda DYA, beslenme alışkanlıkları ve inflamatuar durum arasındaki karmaşık etkileşimi anlamak, etkili beslenme müdahalelerinin geliştirilmesi açısından büyük önem taşımaktadır.

Çalışmaya, belirli demografik özelliklere sahip, hafif şişman ve şişman bireyler dahil edilecektir. Katılımcıların demografik bilgileri, tıbbi öyküleri ve detaylı beslenme durumları sorgulanacaktır. DYA tanısı, standart laboratuvar testleri (hemoglobin, ferritin, transferrin saturasyonu vb.) ile konulacaktır. Beslenme örüntülerini belirlemek amacıyla detaylı 24 saatlik besin tüketim kayıtları ve sıklık anketleri kullanılacaktır. Kronik inflamasyon belirteçleri olarak C-reaktif protein (CRP), interlökin-6 (IL-6) ve tümör nekroz faktör-alfa (TNF-α) gibi parametreler kan örneklerinde analiz edilecektir. Çalışmanın bir bölümünde, DYA tanısı konulan katılımcılara bireyselleştirilmiş diyet danışmanlığı ve demir takviyesi içeren bir beslenme programı uygulanacaktır. Bu programın etkinliği, tedavi öncesi ve sonrası demir durumu, inflamasyon belirteçleri ve beslenme alışkanlıklarındaki değişimler üzerinden değerlendirilecektir. Elde edilecek bulgular, obez kadınlarda DYA'nın etiyolojisine ışık tutacak, beslenme alışkanlıklarının önemini vurgulayacak ve kronik inflamasyon ile olan ilişkisini ortaya koyacaktır. Ayrıca, uygulanan diyet tedavisinin etkinliği, bu popülasyonda DYA yönetimi için kanıta dayalı stratejilerin geliştirilmesine katkı sağlayacaktır. Bu çalışma, hem klinik uygulamalar hem de halk sağlığı politikaları açısından önemli sonuçlar sunmayı hedeflemektedir.",1,gemini
454,230389,"Bu çalışmanın temel amacı, kanser hastalarında tromboz gelişimi ile ilişkilendirilen çeşitli genetik polimorfizmlerin rolünü araştırmaktır. Kanser, artmış tromboembolik olay riski ile karakterize edilen sistemik bir hastalıktır ve bu trombozların altında yatan mekanizmaların tam olarak anlaşılması, hasta bakımını ve prognozu iyileştirmek için kritik öneme sahiptir. Çalışmada, faktör-V Leiden (FVL), metilentetrahidrofolat redüktaz (MTHFR), protrombin (G20210A) ve plazminojen aktivatör inhibitör tip 1 (PAI-1) polimorfizmlerinin, kanser hastalarında tromboz geliştirme riskini ne ölçüde etkilediği incelenmiştir. Bu polimorfizmler, hemostaz ve fibrinoliz yollarında yer alan temel proteinlerin fonksiyonlarını etkileyerek, tromboza yatkınlığı artırabilme potansiyeline sahiptir.

Çalışma kapsamında, farklı kanser türlerine sahip ve tromboembolik olay yaşamış veya yaşamamış hasta gruplarından elde edilen genetik örnekler üzerinde polimorfizm analizleri gerçekleştirilmiştir. Olası etkenlerin belirlenmesi amacıyla, bu genetik varyasyonların sıklığı, tromboz geliştirme riski ile ilişkilendirilmiş ve istatistiksel olarak anlamlı farklılıklar ortaya konulmaya çalışılmıştır. Bulgular, kanser hastalarında tromboz gelişimi açısından FVL mutasyonunun, G20210A protrombin mutasyonunun ve belirli MTHFR polimorfizmlerinin (örn. C677T ve A1298C) artmış riskle ilişkili olabileceğini göstermektedir. PAI-1 polimorfizmlerinin rolü ise, kanser alt tipi ve tedaviye bağlı olarak farklılık gösterebilmektedir. Bu genetik belirteçlerin, kanser hastalarında tromboz riskini öngörmek için kullanılabilecek potansiyel prognostik araçlar olabileceği düşünülmektedir.

Sonuç olarak, bu araştırma, kanser ilişkili trombozların patofizyolojisinde genetik faktörlerin önemli bir rol oynadığını vurgulamaktadır. Tespit edilen genetik polimorfizmlerin, kanser hastalarında tromboz profilaksisi ve yönetim stratejilerinin kişiselleştirilmesinde değerli bilgiler sağlayabileceği öngörülmektedir. Gelecekteki çalışmalar, bu genetik yatkınlıkların klinik sonuçlarla daha kapsamlı bir şekilde ilişkilendirilmesi ve hedefe yönelik tedavi yaklaşımlarının geliştirilmesi üzerine odaklanabilir.",1,gemini
455,443674,"Gebelik yaşı otuziki hafta ve altındaki prematürelerde bronkopulmoner displazi gelişiminde etkili olan faktörlerin araştırılması

Bronkopulmoner displazi (BPD), özellikle erken prematüre bebeklerde akciğer gelişimini etkileyen kronik bir akciğer hastalığıdır. 32 hafta ve altında doğan prematüre bebekler, akciğerlerinin henüz tam olarak gelişmemiş olması nedeniyle BPD gelişimi açısından yüksek risk altındadır. Bu çalışmanın temel amacı, gestasyonel yaşı 32 hafta ve altında olan prematüre bebeklerde BPD gelişiminde rol oynayan etkenleri kapsamlı bir şekilde araştırmaktır.

Literatür taraması ve mevcut klinik veriler ışığında, BPD gelişiminde çoklu faktörlerin rol oynadığı kabul edilmektedir. Bu faktörler arasında anneye ait risk etkenleri (örn. gebelik diyabeti, preeklampsi, enfeksiyonlar), fetüse ait risk etkenleri (örn. intrauterin büyüme geriliği, çoğul gebelikler) ve doğum sonrası süreçte ortaya çıkan komplikasyonlar (örn. mekanik ventilasyon ihtiyacı, sepsis, nekrotizan enterokolit, patent ductus arteriosus) bulunmaktadır. Özellikle akciğer dokusunun immatureliği, solunum desteği gereksinimi ve buna bağlı gelişebilecek oksijen toksisitesi ile barotravma/volütravma, akciğer hasarının temel mekanizmalarını oluşturmaktadır.

Bu araştırmada, 32 hafta ve altında doğmuş BPD tanısı konulmuş prematüre bebekler ile BPD gelişmeyen prematüre bebekler karşılaştırılarak, bu iki grup arasındaki demografik, klinik ve tedaviye yönelik farklılıklar incelenecektir. Anne yaşları, gebelik haftaları, doğum ağırlıkları, doğum şekilleri, gestasyonel yaşa göre küçük (SGA) olup olmadıkları, sezaryen oranları, doğum sonrası uygulanan solunum destek yöntemleri (CPAP, mekanik ventilasyon), oksijen tedavisi süresi, küvözde kalış süresi, hastanede kalış süresi, geçirilen enfeksiyonlar (örn. pnömoni, sepsis), patent ductus arteriosus varlığı, nekrotizan enterokolit gibi komplikasyonlar ve kullanılan ilaçlar (örn. surfaktan, kortikosteroidler) detaylı olarak analiz edilecektir.

Bu çalışmanın bulguları, BPD risk faktörlerinin daha iyi anlaşılmasına katkı sağlayacaktır. Elde edilecek veriler, prematüre bebeklerin BPD gelişimini önlemeye veya şiddetini azaltmaya yönelik erken tanı, önleyici stratejiler ve tedavi yaklaşımlarının geliştirilmesinde önemli bir temel oluşturacaktır. Bu sayede, prematüre bebeklerin uzun dönem yaşam kalitesi artırılabilir ve sağlık sistemine getirdikleri yük azaltılabilir. Çalışmanın sonuçları, neonatoloji alanındaki klinik uygulamalara rehberlik etmesi ve gelecekteki araştırmalara ışık tutması beklenmektedir.",1,gemini
456,311487,"Kronik kalp yetmezliği (KKY), dünya genelinde önemli bir morbidite ve mortalite nedeni olmaya devam etmektedir. Hastalığın ilerleyici doğası, özellikle akut dekompanse kalp yetmezliği (ADKY) atakları sırasında hastaneye yatış oranlarını artırmakta ve prognozu olumsuz etkilemektedir. ADKY, KKY hastalarında ani semptom kötüleşmesi ile karakterize olup, kardiyak fonksiyonlarda ciddi bozulmalara yol açar. Bu durumun erken tahlil ve takibi, tedavi stratejilerinin belirlenmesinde ve hastanın prognozunun değerlendirilmesinde kritik öneme sahiptir. Son yıllarda, kardiyak inflamasyon ve fibrozis gibi patofizyolojik süreçlerde rol oynayan çeşitli biyobelirteçlerin KKY ve ADKY'nin yönetiminde potansiyel faydaları araştırılmaktadır. Bu çalışmada, KKY hastalarında ADKY döneminde ve sonrasında, medikal tedaviye yanıtın değerlendirilmesinde potansiyel rol oynayabilecek yeni nesil biyobelirteçlerin, bilinen kardiyak hasar belirteci troponin ile karşılaştırılması amaçlanmıştır.

Çalışmamızın hipotezi, ADKY döneminde serumda tespit edilen vaspin, apelin ve pentraksin gibi pro-enflamatuar ve anti-fibrotik peptidlerin seviyelerinin, troponin seviyeleri ile birlikte KKY hastalarının akut dekompanse dönemindeki kardiyak stres ve hasarın şiddetini yansıtabileceğidir. Ayrıca, medikal tedavi sonrası bu belirteçlerdeki değişimlerin, tedavinin etkinliği ve hastanın iyileşme süreci hakkında bilgi verebileceği öngörülmektedir. Bu doğrultuda, KKY tanısı almış ve ADKY nedeniyle hastaneye yatırılmış hastalar çalışmaya dahil edilecektir. Hastaların ADKY sırasında ve uygun medikal tedavi başlandıktan sonra belirlenen zaman noktalarında serum örnekleri alınacaktır. Bu örneklerde serum vaspin, apelin, pentraksin ve yüksek duyarlılıklı troponin düzeyleri immünolojik yöntemlerle ölçülecektir. Elde edilen veriler istatistiksel olarak analiz edilerek, ADKY dönemindeki belirteç düzeyleri ile troponin düzeyleri arasındaki ilişki incelenecektir. Tedavi sonrası bu belirteçlerdeki değişimlerin ve troponin seviyelerindeki azalmanın prognostik önemi de araştırılacaktır. Bu çalışmanın bulguları, KKY hastalarında ADKY'nin erken tanısı, şiddetinin belirlenmesi ve tedavi etkinliğinin izlenmesi için yeni biyobelirteçlerin klinik kullanıma entegrasyonu açısından önemli katkılar sağlayabilir. Ayrıca, bu belirteçlerin KKY'nin altında yatan inflamatuar ve fibrotik süreçlerle olan ilişkisinin daha iyi anlaşılmasına da zemin hazırlayabilir.

Anahtar Kelimeler: Kronik Kalp Yetmezliği, Akut Dekompanse Kalp Yetmezliği, Vaspin, Apelin, Pentraksin, Troponin, Biyobelirteçler, Kardiyak Hasar.",1,gemini
457,315798,"Bu tez çalışması, on ikinci yüzyıl Hanefî hukukçusu Alâeddin es-Semerkandî'nin (ö. 536/1141) usûl-i fıkıh alanındaki önemli eseri Mîzânü'l-Usûl'ünde Mu'tezile kelâm mezhebinin fıkıh usûlüne dair görüşlerini ele almakta ve değerlendirmektedir. Semerkandî, eseriyle usûl-i fıkıh ilmini sistematik bir biçimde ortaya koymayı hedeflerken, aynı zamanda kendi döneminde etkili olan diğer ilmî ve kelâmî ekollerin usûl anlayışlarına da yer vermiştir. Bu bağlamda, özellikle Mu'tezile'nin usûl-i fıkıh alanındaki temel prensipleri, delilleri ve metotları, Semerkandî'nin eserindeki tartışmaları üzerinden incelenmektedir.

Çalışmanın temel argümanı, Semerkandî'nin Mîzânü'l-Usûl'de Mu'tezile'nin akıl merkezli usûl anlayışını eleştirel bir perspektifle sunduğu ve Hanefî mezhebinin usûl prensipleriyle karşılaştırdığıdır. Semerkandî'nin, Mu'tezile'nin nasların yorumlanmasında aklı öncelikli tutması, lafızdan ziyade ma'naya yönelmesi ve akıl yürütmenin fıkıh usûlünde oynadığı rol gibi konulara getirdiği itirazlar ve sunduğu alternatif yaklaşımlar mercek altına alınacaktır. Bu inceleme, Semerkandî'nin Mu'tezile'ye yönelik eleştirilerinin sadece kelâmî bir tartışma olmaktan öte, Hanefî mezhebinin usûl anlayışının metodolojik temellerini güçlendirme amacı taşıdığını ortaya koyacaktır.

Bu kapsamda, öncelikle Alâeddin es-Semerkandî'nin hayatı, eserleri ve usûl-i fıkıh ilmindeki yeri hakkında genel bir bilgi verilecektir. Ardından, Mu'tezile'nin temel itikadî prensipleri ve bu prensiplerin fıkıh usûlüne yansımaları ana hatlarıyla tanıtılacaktır. Tezin asıl bölümünü oluşturan incelemede ise, Mîzânü'l-Usûl'de Mu'tezile'ye atfedilen usûlî görüşler (örneğin, akıl delili, istihsan, kıyasın kullanımı, nassların yorumlanması gibi konularda) detaylı bir şekilde analiz edilecektir. Bu analizde, Semerkandî'nin Mu'tezile'nin görüşlerini nasıl aktardığı, bu görüşlere karşı hangi argümanları geliştirdiği ve kendi mezhebî çizgisini nasıl savunduğu ortaya konacaktır.

Sonuç olarak, bu çalışma Alâeddin es-Semerkandî'nin Mîzânü'l-Usûl'ü üzerinden Mu'tezile'nin usûl-i fıkıh anlayışına dair zengin bir perspektif sunmayı amaçlamaktadır. Semerkandî'nin eleştirel yaklaşımı, Hanefî mezhebinin usûl metodolojisini daha iyi anlamamıza katkı sağlarken, aynı zamanda farklı kelâmî ekollerin fıkıh usûlüne etkilerini ve bu etkileşimlerin nasıl tezahür ettiğini de gözler önüne serecektir. Bu çalışma, İslâm hukukunun ilmî gelişimindeki düşünsel çeşitliliği ve tartışma dinamiklerini anlamak açısından önemli bir kaynak olacaktır.",1,gemini
458,358919,"Spontan yoldan ve yardımcı üreme teknikleri ile gebe kalan hastaların maternal, fetal ve perinatal özelliklerinin karşılaştırılması

Bu çalışma, spontan yoldan gebe kalan kadınlar ile yardımcı üreme teknikleri (ART) kullanılarak gebe kalan kadınların maternal, fetal ve perinatal sonuçlarını karşılaştırmayı amaçlamaktadır. Günümüzde kısırlık tedavisindeki gelişmeler ve ART'nin yaygınlaşması ile birlikte, bu teknikler aracılığıyla elde edilen gebeliklerin de giderek artan bir önemi bulunmaktadır. Ancak, ART kullanımı ile ilişkili potansiyel riskler ve farklı gebelik seyirleri hakkında daha fazla veri toplamak gerekmektedir. Bu çalışma, bu alandaki bilgi boşluğunu doldurarak klinik uygulamalara rehberlik etmeyi hedeflemektedir.

Araştırma kapsamında, belirlenen kriterlere uyan ve belirli bir hastanede doğum yapmış iki ana grup oluşturulacaktır: spontan yoldan gebe kalan kadınlar ve en az bir ART yöntemi (örneğin, tüp bebek, aşılama) kullanılarak gebe kalan kadınlar. Her iki gruptan toplanacak veriler retrospektif olarak incelenecektir. Maternal özellikler arasında yaş, vücut kitle indeksi, eşlik eden kronik hastalıklar, gebelik öncesi ve sırası bakım kalitesi gibi parametreler değerlendirilecektir. Fetal özellikler kapsamında ise gebelik haftası, fetüs sayısı (tekiz, çoğul gebelik), fetal gelişim geriliği, konjenital anomaliler ve fetal iyilik halini gösteren ultrasonografik bulgulara odaklanılacaktır. Perinatal çıktılar ise doğum şekli (vajinal doğum, sezaryen), doğum ağırlığı, APGAR skorları, yenidoğan yoğun bakım ünitesi (YYBÜ) yatış süresi ve yenidoğan komplikasyonları gibi değişkenleri içerecektir.

İstatistiksel analizler, iki grubun demografik ve klinik özelliklerini karşılaştırmak için uygun parametrik ve non-parametrik testler kullanılarak yapılacaktır. Bu karşılaştırmalar, ART kullanımının maternal, fetal ve perinatal sonuçlar üzerindeki potansiyel etkilerini belirlemeye yardımcı olacaktır. Elde edilecek bulgular, ART uygulanan hastalarda daha yakından takip gerektiren durumları ortaya koyabilir ve bu gebeliklerin yönetiminde daha bilinçli yaklaşımların geliştirilmesine katkı sağlayabilir. Ayrıca, bu çalışma, ART'nin sonuçlarını iyileştirmek ve potansiyel riskleri azaltmak için gelecekteki araştırmalara zemin hazırlayacaktır. Sonuç olarak, bu araştırmanın, hem hekimlere hem de ART uygulanan bireylere gebelik sürecinin takibi ve yönetimi konusunda önemli bilgiler sunması beklenmektedir.",1,gemini
459,509391,"Bu çalışma, 1970'ler Türkiye sinemasında yaşanan seks filmleri furyasını ve bu dönemde gözlemlenen müstehcenlik artışını, toplumsal gerilim bağlamında incelenmesini amaçlamaktadır. 1970'ler, Türkiye'de siyasi, ekonomik ve sosyal alanlarda belirgin bir çalkantının yaşandığı, bu durumun kültürel ürünlere de yansıdığı bir dönemdir. Özellikle sinema sektörü, bu toplumsal değişimlerin ve gerilimlerin bir yansıtıcısı ve aynı zamanda tetikleyicisi olmuştur. Seks filmleri furyası, ana akım sinemanın dışında gelişen, kimi zaman sansür mekanizmalarıyla mücadele eden, kimi zaman da bu mekanizmaları aşarak geniş kitlelere ulaşan bir akım olarak karşımıza çıkar.

Araştırma, seks filmleri furyasının ortaya çıkış nedenlerini, dönemin toplumsal yapısı, siyasi iklimi ve ekonomik koşullarıyla ilişkilendirerek ele alacaktır. Bu dönemde artan müstehcenlik düzeyinin, sadece bir sinema türünün evrimi olarak değil, aynı zamanda toplumsal değerler, ahlak anlayışı ve cinsellik algısı üzerindeki değişimlerin bir göstergesi olarak değerlendirilmesi hedeflenmektedir. Çalışma kapsamında, bu filmlerin içerik analizi yoluyla temsil ettiği temalar, anlatım biçimleri ve hedef kitleleri üzerinde durulacaktır. Müstehcenliğin sınırlarının zorlanması ve bu durumun toplumda yarattığı farklı tepkiler, muhafazakâr kesimler ile daha liberal yaklaşımlar arasındaki çatışmalar bağlamında analiz edilecektir.

Ayrıca, 1970'ler Türkiye'sindeki yükselen gerilimlerin, örneğin siyasi kutuplaşmanın, ekonomik belirsizliğin ve toplumsal hareketlerin sinema üzerindeki etkisi ve bu filmlerin söz konusu gerilimleri nasıl kullandığı veya pekiştirdiği de sorgulanacaktır. Bu bağlamda, seks filmlerinin toplumsal hoşnutsuzlukları ifade etmek için bir araç olup olmadığı veya tam tersine, mevcut gerilimleri derinleştiren bir rol oynayıp oynamadığı incelenecektir. Yapılacak analizler, dönemin gazete arşivleri, sinema dergileri, dönemin önemli filmlerinin gösterim verileri ve varsa akademik çalışmalarından yararlanılarak derinleştirilecektir. Sonuç olarak, bu tez çalışması, 1970'ler Türk sinemasındaki seks filmleri furyasının, dönemin toplumsal ve siyasi gerilimleriyle olan karmaşık ilişkisini ortaya koyarak, bu dönemin kültürel ve toplumsal dinamiklerine dair yeni bir bakış açısı sunmayı amaçlamaktadır.",1,gemini
